Deputado;Mes;Tipo;Valor;Nome_Mes;Tipo_Abreviado
LETÍCIA AGUIAR;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;32.0;Abr;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;69.3;Abr;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;298.98;Abr;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;4;K - LOCAÇÃO DE BENS MÓVEIS;8000.0;Abr;LOC. MOVEIS
LETÍCIA AGUIAR;4;L - LOCAÇÃO DE BENS IMÓVEIS;8308.8;Abr;LOC. IMOVEIS
LETÍCIA AGUIAR;4;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;3622.91;Abr;MANUT: MOVEIS/IMOVEIS/OUTROS
LETÍCIA AGUIAR;4;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;255.81;Abr;MANUT: MOVEIS/IMOVEIS/OUTROS
LETÍCIA AGUIAR;4;O - LOCAÇÃO DE VEÍCULO;5203.22;Abr;LOC. VEICULO
LETÍCIA AGUIAR;5;A - COMBUSTÍVEIS E LUBRIFICANTES;167.4;Mai;COMBUSTIVEIS
LETÍCIA AGUIAR;5;A - COMBUSTÍVEIS E LUBRIFICANTES;145.37;Mai;COMBUSTIVEIS
LETÍCIA AGUIAR;5;A - COMBUSTÍVEIS E LUBRIFICANTES;80.0;Mai;COMBUSTIVEIS
LETÍCIA AGUIAR;5;A - COMBUSTÍVEIS E LUBRIFICANTES;660.0;Mai;COMBUSTIVEIS
LETÍCIA AGUIAR;5;A - COMBUSTÍVEIS E LUBRIFICANTES;164.06;Mai;COMBUSTIVEIS
LETÍCIA AGUIAR;5;A - COMBUSTÍVEIS E LUBRIFICANTES;160.0;Mai;COMBUSTIVEIS
LETÍCIA AGUIAR;5;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";7.6;Mai;MEC/REPARO AUTOMOTIVA E PEDAGIO
LETÍCIA AGUIAR;5;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;8500.0;Mai;MAT. SERV. GRAFICOS
LETÍCIA AGUIAR;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;755.8;Mai;MAT. ESCRITORIO E OUTROS
LETÍCIA AGUIAR;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;926.13;Mai;MAT. ESCRITORIO E OUTROS
LETÍCIA AGUIAR;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;146.03;Mai;PUBLIC/INTERNET/SOFTWARE
LETÍCIA AGUIAR;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;990.0;Mai;PUBLIC/INTERNET/SOFTWARE
LETÍCIA AGUIAR;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1226.23;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LETÍCIA AGUIAR;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);17.01;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LETÍCIA AGUIAR;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);1152.26;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LETÍCIA AGUIAR;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);102.27;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;804.8;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;9.9;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;360.0;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;18.5;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;141.35;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;77.4;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;15.0;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;49.48;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;52.5;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;342.01;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;133.3;Mai;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;5;K - LOCAÇÃO DE BENS MÓVEIS;8000.0;Mai;LOC. MOVEIS
LETÍCIA AGUIAR;5;L - LOCAÇÃO DE BENS IMÓVEIS;8308.8;Mai;LOC. IMOVEIS
LETÍCIA AGUIAR;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;873.69;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
LETÍCIA AGUIAR;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;2749.22;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
LETÍCIA AGUIAR;5;O - LOCAÇÃO DE VEÍCULO;5203.22;Mai;LOC. VEICULO
LETÍCIA AGUIAR;5;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;350.0;Mai;DIVULGACAO: ATIVIDADE PARLAMENTAR
LETÍCIA AGUIAR;6;A - COMBUSTÍVEIS E LUBRIFICANTES;400.0;Jun;COMBUSTIVEIS
LETÍCIA AGUIAR;6;A - COMBUSTÍVEIS E LUBRIFICANTES;104.22;Jun;COMBUSTIVEIS
LETÍCIA AGUIAR;6;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Jun;COMBUSTIVEIS
LETÍCIA AGUIAR;6;A - COMBUSTÍVEIS E LUBRIFICANTES;189.05;Jun;COMBUSTIVEIS
LETÍCIA AGUIAR;6;A - COMBUSTÍVEIS E LUBRIFICANTES;158.04;Jun;COMBUSTIVEIS
LETÍCIA AGUIAR;6;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";238.81;Jun;MEC/REPARO AUTOMOTIVA E PEDAGIO
LETÍCIA AGUIAR;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;2422.2;Jun;MAT. ESCRITORIO E OUTROS
LETÍCIA AGUIAR;6;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);6400.0;Jun;CONSULTORIA/PESQUISA ETC
LETÍCIA AGUIAR;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;146.03;Jun;PUBLIC/INTERNET/SOFTWARE
LETÍCIA AGUIAR;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;990.0;Jun;PUBLIC/INTERNET/SOFTWARE
LETÍCIA AGUIAR;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);647.28;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LETÍCIA AGUIAR;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);17.01;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LETÍCIA AGUIAR;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;101.8;Jun;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;30.7;Jun;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;49.05;Jun;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;51.9;Jun;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;80.3;Jun;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;167.15;Jun;HOSPEDAGEM/ALIMENTACAO
LETÍCIA AGUIAR;6;L - LOCAÇÃO DE BENS IMÓVEIS;8308.8;Jun;LOC. IMOVEIS
LETÍCIA AGUIAR;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;873.69;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
LETÍCIA AGUIAR;6;N - MORADIA;450.0;Jun;MORADIA
LUCAS BOVE;1;A - COMBUSTÍVEIS E LUBRIFICANTES;259.84;Jan;COMBUSTIVEIS
LUCAS BOVE;1;A - COMBUSTÍVEIS E LUBRIFICANTES;527.04;Jan;COMBUSTIVEIS
LUCAS BOVE;1;A - COMBUSTÍVEIS E LUBRIFICANTES;245.95;Jan;COMBUSTIVEIS
LUCAS BOVE;1;A - COMBUSTÍVEIS E LUBRIFICANTES;244.69;Jan;COMBUSTIVEIS
LUCAS BOVE;1;A - COMBUSTÍVEIS E LUBRIFICANTES;229.74;Jan;COMBUSTIVEIS
LUCAS BOVE;1;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";240.2;Jan;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUCAS BOVE;1;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;750.0;Jan;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;1;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;327.4;Jan;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;68.97;Jan;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;23.9;Jan;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Jan;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;11.9;Jan;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;1;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;25.9;Jan;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);34.9;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);88.91;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);112.94;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;2224.51;Jan;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1347.62;Jan;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1206.41;Jan;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;726.0;Jan;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;31.5;Jan;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;1;K - LOCAÇÃO DE BENS MÓVEIS;816.0;Jan;LOC. MOVEIS
LUCAS BOVE;1;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Jan;LOC. IMOVEIS
LUCAS BOVE;1;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;697.58;Jan;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;1;O - LOCAÇÃO DE VEÍCULO;3826.66;Jan;LOC. VEICULO
LUCAS BOVE;1;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;4000.0;Jan;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUCAS BOVE;1;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;5000.0;Jan;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUCAS BOVE;2;A - COMBUSTÍVEIS E LUBRIFICANTES;282.52;Fev;COMBUSTIVEIS
LUCAS BOVE;2;A - COMBUSTÍVEIS E LUBRIFICANTES;277.44;Fev;COMBUSTIVEIS
LUCAS BOVE;2;A - COMBUSTÍVEIS E LUBRIFICANTES;277.44;Fev;COMBUSTIVEIS
LUCAS BOVE;2;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";196.8;Fev;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUCAS BOVE;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;750.0;Fev;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;68.97;Fev;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;23.9;Fev;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Fev;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;11.9;Fev;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;2;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;25.9;Fev;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);34.9;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);88.91;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);212.74;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;614.0;Fev;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1113.0;Fev;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;2;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;320.0;Fev;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;2;K - LOCAÇÃO DE BENS MÓVEIS;934.8;Fev;LOC. MOVEIS
LUCAS BOVE;2;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Fev;LOC. IMOVEIS
LUCAS BOVE;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;697.58;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;2;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;605.8;Fev;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;2;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;2200.0;Fev;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUCAS BOVE;2;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;5000.0;Fev;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUCAS BOVE;3;A - COMBUSTÍVEIS E LUBRIFICANTES;555.4;Mar;COMBUSTIVEIS
LUCAS BOVE;3;A - COMBUSTÍVEIS E LUBRIFICANTES;268.65;Mar;COMBUSTIVEIS
LUCAS BOVE;3;A - COMBUSTÍVEIS E LUBRIFICANTES;282.44;Mar;COMBUSTIVEIS
LUCAS BOVE;3;A - COMBUSTÍVEIS E LUBRIFICANTES;260.0;Mar;COMBUSTIVEIS
LUCAS BOVE;3;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";177.2;Mar;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUCAS BOVE;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;750.0;Mar;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;160.0;Mar;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;88.97;Mar;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;35.97;Mar;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;23.9;Mar;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Mar;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;11.9;Mar;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;3;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;25.9;Mar;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);34.9;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);88.91;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);196.03;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;375.0;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;776.0;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;2852.99;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;34.95;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;952.64;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1154.64;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;651.4;Mar;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;3;K - LOCAÇÃO DE BENS MÓVEIS;816.0;Mar;LOC. MOVEIS
LUCAS BOVE;3;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Mar;LOC. IMOVEIS
LUCAS BOVE;3;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;697.58;Mar;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;3;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;605.8;Mar;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;3;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;3683.4;Mar;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUCAS BOVE;4;A - COMBUSTÍVEIS E LUBRIFICANTES;524.07;Abr;COMBUSTIVEIS
LUCAS BOVE;4;A - COMBUSTÍVEIS E LUBRIFICANTES;268.71;Abr;COMBUSTIVEIS
LUCAS BOVE;4;A - COMBUSTÍVEIS E LUBRIFICANTES;295.07;Abr;COMBUSTIVEIS
LUCAS BOVE;4;A - COMBUSTÍVEIS E LUBRIFICANTES;219.08;Abr;COMBUSTIVEIS
LUCAS BOVE;4;A - COMBUSTÍVEIS E LUBRIFICANTES;279.11;Abr;COMBUSTIVEIS
LUCAS BOVE;4;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";263.4;Abr;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUCAS BOVE;4;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;7550.0;Abr;MAT. SERV. GRAFICOS
LUCAS BOVE;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;750.0;Abr;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;529.6;Abr;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;68.97;Abr;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;23.9;Abr;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Abr;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;11.9;Abr;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;4;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;25.9;Abr;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);34.9;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);88.91;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);144.68;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);280.15;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;3397.66;Abr;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;2652.35;Abr;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;862.6;Abr;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;4;J - SERVIÇOS DE COMUNICAÇÃO;12.15;Abr;SERV. COMUNICACAO
LUCAS BOVE;4;K - LOCAÇÃO DE BENS MÓVEIS;816.0;Abr;LOC. MOVEIS
LUCAS BOVE;4;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Abr;LOC. IMOVEIS
